"Date","Vestas","MaerskA","MaerskB","Baverian","Coloplast","FLSmidth","Genmab","GN","Lundbeck","NovoNordisk","Tryg","USD/DKK"
2018-08-24,436.2,7630.31,8147.79,178.85,688.4,387.7,1066,331.9,375.5,315.85,156.5,6.42
2018-08-27,449.4,7825.3,8329.13,179.9,686.4,397.2,1085,336,372.7,317.85,157.2,6.39
2018-08-28,456.2,8132.93,8636,179.25,680,406.2,1085.5,335,374.8,317.35,157.8,6.38
2018-08-29,449.6,8080.94,8662.15,181.2,687.8,406,1097,332.7,378.5,317.95,157.7,6.37
2018-08-30,447.3,8202.26,8792.05,185.9,683,405,1111,334.2,377.7,317.25,156.7,6.39
2018-08-31,447.5,8011.61,8641.23,184.2,687.4,399,1111,333.1,376.8,314.75,157.8,6.43
2018-09-03,440.6,7812.3,8386.67,194,685.8,394.8,1083.5,340.4,383.3,312.75,157.2,6.42
2018-09-04,431.6,7599.98,8135.59,190.6,681.4,388.4,1087,337.4,373.1,314.5,156.6,6.44
2018-09-05,427.1,7413.67,7980.41,185.5,669.4,385.1,1061.5,330.3,366.4,306.5,155.9,6.41
2018-09-06,430.2,7495.99,8069.33,180.35,666,383.7,1055,331,368.4,306.85,156.3,6.41
2018-09-07,435,7431,7954.26,185.2,663,375.6,1063.5,332.6,374.6,309.15,156.1,6.46
2018-09-10,438.2,7374.67,7891.49,184,666.2,379.7,1043.5,326.4,379,311.55,156.4,6.43
2018-09-11,431.1,7114.69,7647.38,185,674.4,374.4,1060,328,380.3,310.05,155.8,6.43
2018-09-12,424.1,7244.68,7814.77,186.3,676.6,375.4,1085,330,387.1,314.35,156.4,6.42
2018-09-13,414.1,7348.67,7865.33,185.45,676.2,377.2,1079,329.5,398.2,312.15,157.1,6.38
2018-09-14,416.8,7210.02,7748.51,174.5,674,383,1090.5,329.6,402.3,308,156.1,6.42
2018-09-17,415.8,7175.35,7701.43,168.15,663.6,378.3,1062.5,323.2,389.8,303.2,156.8,6.39
2018-09-18,418.1,7431,7973.43,168,655.2,383.1,1044.5,315.4,381.9,301.35,157,6.39
2018-09-19,419.9,7534.99,8102.46,168.55,651,390.1,1017,315.7,383.1,300.15,158.3,6.39
2018-09-20,422.4,7539.32,8078.05,173.8,655,396.8,1048.5,315.9,384.1,298.5,160.5,6.33
2018-09-21,437.8,7638.98,8221.02,173.7,651.2,398.3,1050,320,381.2,301.5,160.6,6.35
2018-09-24,433.3,7556.65,8125.13,176.15,641.8,388.7,1040,317.2,387.4,300.8,161.7,6.35
2018-09-25,430.1,7534.99,8098.97,176.4,648.6,384.2,1063.5,320.6,384.5,306.8,160.2,6.34
2018-09-26,426,7452.66,8011.79,171.4,656.2,384.7,1072,316.3,388.9,302.35,159.9,6.35
2018-09-27,427.5,7431,7987.38,169.55,654.2,399,1022.5,315,388.9,303.7,160.4,6.4
2018-09-28,434.4,7301.01,7863.59,169.3,656.8,399.7,1010,312.9,396.7,302.4,159.9,6.43
2018-10-01,422.3,7331.34,7889.74,170.4,665.4,390,1025.5,315.2,396.8,299.75,158.1,6.44
2018-10-02,412.9,7452.66,8024,170.75,666.2,390.8,1020.5,312.6,394.1,302.9,154.8,6.46
2018-10-03,410,7409.33,7962.97,173.1,669,395.3,1009.5,309.7,406.3,303.05,155,6.5
2018-10-04,408,7153.69,7635.18,166.5,651,390.3,986.2,295.4,396.3,281.1,154.3,6.48
2018-10-05,400.5,6880.71,7344,163.95,652.8,381.9,986.8,297.3,394.7,286.05,153,6.47
2018-10-08,401.5,6854.72,7314.36,160.7,634.8,369.6,975,273,392.5,278.45,151.1,6.49
2018-10-09,405,6924.04,7392.82,162,624.4,366,960,270.3,383.9,277,152.1,6.49
2018-10-10,394.7,6724.73,7157.43,155.5,600,357,906.4,263.3,377.8,274.3,150.7,6.48
2018-10-11,393.7,6729.06,7187.08,149.2,605.2,345.5,894.4,265,375.3,267.3,154.7,6.44
2018-10-12,402.5,6798.39,7242.87,154.75,612.6,347.9,922.2,275.4,387,273.35,151.7,6.45
2018-10-15,408.6,6798.39,7286.46,154.45,607.4,351.6,907.8,268.4,387.7,273.05,151.6,6.44
2018-10-16,417.7,6971.71,7462.56,164.2,627.8,366.9,888.6,280.8,403.7,276.35,154.3,6.45
2018-10-17,422.1,6841.72,7356.2,162.5,641.2,366,893.6,273.7,404.5,279.7,155.1,6.49
2018-10-18,420.9,6906.71,7399.79,167.7,651.6,362.1,935.6,282.8,415.3,283.25,157.5,6.51
2018-10-19,414.3,6690.06,7192.31,163.4,643.2,350.7,922.4,281.1,408.7,282.15,157.1,6.48
2018-10-22,416.7,6646.74,7159.18,159.8,636.6,352.8,906,281.4,408.7,280,157.3,6.51
2018-10-23,407.7,6356.43,6796.51,157.05,622.8,343.4,865.6,273.9,394.4,275.9,153.7,6.5
2018-10-24,413.7,6451.75,6939.49,154.35,627.2,342,821.8,272.6,408.9,280.5,156.9,6.55
2018-10-25,411.8,6464.75,6969.13,152.75,619.2,339.7,792.4,270,300,274.65,155.3,6.56
2018-10-26,407.1,6399.76,6834.87,149.85,606.2,325.8,808.8,270.4,294.7,275,152.6,6.54
2018-10-29,423.2,6668.4,7176.61,150.85,613.6,339.4,854.8,274,300.3,280.85,154,6.56
2018-10-30,407.4,6542.74,7040.61,149.45,615.4,343.4,906.4,274.9,299.5,279.95,154.6,6.58
2018-10-31,413.1,6794.06,7291.69,152.45,615,345.9,902.4,279.7,307.6,284.9,159.2,6.6
2018-11-01,420.1,7062.7,7596.82,159.35,592.4,348.4,948,278.2,319.4,287.6,158.2,6.54
2018-11-02,410.1,7166.69,7690.97,158,610,354.3,972,281.5,303.5,286.25,157.5,6.55
2018-11-05,404.4,7006.37,7527.08,157.1,610.2,350,971.4,282.6,305.5,283.7,157.7,6.54
2018-11-06,429.2,6906.71,7439.9,156.7,616.4,352.8,973,279.6,301.3,281.15,161,6.53
2018-11-07,461.6,6885.05,7412,162.45,621,370.9,996,274.9,289.8,288.9,164.5,6.53
2018-11-08,489,7045.37,7570.67,159,629.6,361.8,1002.5,281.4,285.6,292.85,165.7,6.56
2018-11-09,484.5,7019.37,7551.49,156.75,633.4,353.4,992.4,287.2,285.2,295.5,167.6,6.58
2018-11-12,478.6,7023.7,7568.92,150.65,633.8,350.9,959.2,281.7,289.1,297.45,166.7,6.65
2018-11-13,480.5,7023.7,7610.77,138.9,619,354.6,935,279.3,287,292.9,166.3,6.61
2018-11-14,475.7,7041.03,7589.85,136.3,625.4,354.5,924,266.6,289.7,294.65,165.7,6.6
2018-11-15,470,6976.04,7506.15,133.35,615.6,346.2,904.4,256.9,281.2,284.5,161.8,6.59
2018-11-16,465.2,7093.03,7645.64,129.5,620.2,350.6,918.2,263.6,281.8,288.7,161.3,6.53
2018-11-19,457.4,7106.03,7670.05,126.2,616,346.4,928,259.3,276.9,295.15,161.7,6.52
2018-11-20,458,6980.37,7513.13,123.4,614.8,336.2,970,245,263.6,289,157.9,6.56
2018-11-21,467.9,6997.7,7558.46,124.4,614,337.6,930,241.7,261.5,289.5,159.6,6.55
2018-11-22,466.6,7119.03,7670.05,126.15,616,336.6,957,245.3,258.6,286.5,158,6.54
2018-11-23,469.9,7188.35,7731.08,131.7,617.6,331.4,987.2,252,257,297,159.2,6.58
2018-11-26,482.1,7513.32,8102.46,136.5,620.8,344.5,1004,238,263.6,304.85,160.7,6.59
2018-11-27,486,7669.31,8299.49,131.3,616,336.8,983.6,233.2,263,301.2,160.8,6.61
2018-11-28,492.4,7725.64,8318.67,138.95,616,335.8,992.2,227,260,300.1,160.9,6.57
2018-11-29,485.3,7820.96,8456.41,138,643.6,337.5,1005,236.2,265.5,299.1,162.3,6.55
2018-11-30,492,7556.65,8177.43,137.7,628.6,330.2,1003,230.3,270.7,306,164,6.59
2018-12-03,505.8,7725.64,8346.56,138.1,610,345.7,1009,237.8,266.9,303,163.7,6.57
2018-12-04,502.8,7521.99,8100.72,141.05,621.8,333.8,1013,239.3,268.6,304.2,166.5,6.58
2018-12-05,500.6,7444,8008.31,136.4,626,329.8,1013,245.3,264.6,301,164.1,6.58
2018-12-06,489.9,7110.36,7636.92,131.45,622.8,313,1005.5,243.8,262.1,296,161.5,6.56
2018-12-07,499.6,7253.35,7758.97,134.9,628.8,315,997.8,245.2,264.8,300.25,161.9,6.56
2018-12-10,487.5,6958.71,7474.77,133.9,633,305.6,1025,250.6,266.8,299.85,161.3,6.57
2018-12-11,493.6,7188.35,7718.87,135.15,625.6,310.6,1024,249.5,277,300.2,161,6.6
2018-12-12,504.4,7227.35,7764.2,138.3,629.2,310.9,1056.5,254.9,275.9,302.2,163.3,6.57
2018-12-13,528,7314.01,7842.67,136.75,632.8,309.1,1067.5,249.3,283.6,304.95,165,6.57
2018-12-14,525,7223.02,7748.51,137.9,631.6,306.2,1068.5,250.1,286.5,310,165.5,6.6
2018-12-17,521.4,7075.7,7584.61,131.3,628,298.4,1067,255,289.4,305,165.3,6.58
2018-12-18,513,6997.7,7556.72,127,626.8,299.9,1038.5,256.1,294.1,301.5,162.1,6.57
2018-12-19,503.4,6919.71,7434.67,125.4,625.8,300,1060,258.1,292,296.75,164.4,6.56
2018-12-20,496.9,6694.4,7216.72,122,612.8,294.5,1064,239.6,291,299.05,163.7,6.52
2018-12-21,501,6586.07,7103.38,120.5,608.2,297.3,1070.5,244.6,288.7,296.2,161.5,6.56
2018-12-27,488.5,6464.75,6915.08,123.05,600.2,282.8,1049,241.7,277.8,293,161,6.53
2018-12-28,492.1,6672.73,7134.77,127.45,605,293.1,1067.5,243.3,285.4,297.9,163.9,6.53
2019-01-02,501.8,6776.72,7230.67,133.1,611.2,298,1024.5,255.6,283.1,304.3,164.8,6.58
2019-01-03,494.7,6664.07,7108.61,130.75,595,293.3,1023,247,283.2,310,164.8,6.55
2019-01-04,495.3,7049.7,7488.72,138.45,601,305,1066,260.7,293.4,312.65,164.5,6.55
2019-01-07,494.2,7106.03,7593.33,140.7,609.4,314.1,1094.5,265.3,287.3,312.4,162.6,6.51
2019-01-08,500.2,7158.02,7685.74,147.35,607,319,1100.5,276.1,299.9,314.5,163,6.53
2019-01-09,511.4,7305.34,7840.92,147.35,606.8,326.4,1112,276.8,298.6,317.1,163.4,6.47
2019-01-10,506,7192.69,7743.28,146.55,601.6,325.4,1084.5,277.6,294.2,314.55,164.6,6.49
2019-01-11,504.6,7084.36,7610.77,149,600.8,320,1071.5,275.6,293.2,314.35,163,6.51
2019-01-14,501.8,7088.7,7631.69,147.5,592.2,315.8,1041.5,270.6,291.3,303.3,160.3,6.51
2019-01-15,507.6,7084.36,7617.74,147,595.4,313.9,1033.5,273.9,294.2,308.95,160.5,6.54
2019-01-16,505.4,7123.36,7668.31,153.25,604.6,320.5,1037,281.4,298.4,307.5,164,6.55
2019-01-17,507.4,7088.7,7614.26,150,609.8,320.8,1049,279.8,286,310.7,164.2,6.55
2019-01-18,518.6,7231.68,7776.41,150.35,616,325.7,1018.5,279.5,287,315.1,166.6,6.57
2019-01-21,524.6,7257.68,7792.1,154,605.8,332.9,1034.5,285.7,290.6,313.05,167.5,6.57
2019-01-22,518,7054.03,7567.18,150.25,607,324.8,999.2,291.4,294.1,316,170,6.57
2019-01-23,514,7067.03,7581.13,150.55,612,319.1,985,289.2,289.3,311.35,167.3,6.56
2019-01-24,522.2,7002.04,7542.77,150.4,609.8,323.1,966,286.9,287.1,308.9,169,6.6
2019-01-25,518.2,7114.69,7659.59,150,598.2,331.7,950.6,290.5,281.2,303.05,169.1,6.55
2019-01-28,511,7032.37,7577.64,148.65,598.8,324.3,974.2,290,278.2,300.85,167.7,6.53
2019-01-29,536.4,7071.36,7582.87,147.35,597.8,326.8,960,290,286.8,303.05,169.2,6.53
2019-01-30,541.4,7106.03,7626.46,148.65,596,325.6,954.8,282.7,286.1,306.3,168.5,6.5
2019-01-31,538,7049.7,7551.49,151.25,595.2,304.9,947.2,280.8,285.7,304.2,166.3,6.52
2019-02-01,544,7101.69,7602.05,147.85,603.8,296.4,958.8,278.7,282.4,317.45,168.6,6.52
2019-02-04,533.4,7153.69,7685.74,145.15,611.8,306,956.2,281.4,286.4,314.7,169.2,6.53
2019-02-05,533.2,7201.35,7720.61,146.95,640.2,310,973,291,291.4,320.3,171.1,6.55
2019-02-06,531.2,7149.36,7710.15,143.45,623.4,309.4,957.4,289.4,282.5,319.2,170.8,6.57
2019-02-07,505.8,7028.03,7575.9,141.7,629,308.4,954.8,289.6,286.3,320.3,171.4,6.58
2019-02-08,513.8,6833.05,7333.54,138.5,625.2,300.5,961.4,287,288,319.45,171.3,6.59
2019-02-11,538.4,6876.38,7394.56,145.05,619,304.7,967.4,293.4,289.7,322.15,170.6,6.62
2019-02-12,549.6,6976.04,7488.72,152.1,620,309.9,976.2,305.7,287.7,325,172,6.59
2019-02-13,553.8,7045.37,7532.31,152,620.6,306.2,997.6,305.8,287.4,325,172.8,6.63
2019-02-14,558,7279.34,7804.31,150.75,628.2,306.9,1006,302,283,328.5,172.3,6.6
2019-02-15,554,7340.01,7884.51,151.95,627.4,312.5,1014,299,282.8,330.7,172.8,6.6
2019-02-18,551.2,7340.01,7877.54,151.8,626.6,314.9,1011,296.8,286.8,332.5,173.7,6.6
2019-02-19,553.2,7452.66,7976.92,149.05,627,306.6,990,285.9,290.4,327,173.8,6.58
2019-02-20,548,7612.98,8165.23,150.05,638,310.2,1008,284.7,292.9,327.1,175.4,6.58
2019-02-21,550.6,6885.05,7338.77,146.6,645,314.1,1077.5,280.3,291.1,326.95,176.7,6.58
2019-02-22,547,7231.68,7703.18,149.25,637.4,326.6,1069,281.6,298.4,326.9,176.8,6.58
2019-02-25,547,7387.67,7839.18,151,640.6,325.3,1101,283,298.7,325,178.1,6.57
2019-02-26,552,7270.68,7708.41,148,640.2,325.2,1140,286.6,305.2,325.6,180.1,6.55
2019-02-27,547,7249.01,7701.43,147.95,636.2,318,1126,324,302.2,321.75,179.2,6.56
2019-02-28,546,7309.68,7706.67,148.3,653.8,314.8,1133.5,316.1,300,321.85,178.8,6.56
2019-03-01,539.8,7197.02,7582.87,152,661,319.6,1161,313.1,299.7,325.8,178.8,6.57
2019-03-04,541.8,7305.34,7687.49,149.55,673.4,322.2,1180,313.6,297.1,324.7,179,6.58
2019-03-05,537.4,7335.67,7715.38,153.95,676.8,323.2,1178,313.5,305.2,328.1,179.5,6.6
2019-03-06,533.4,7266.35,7703.18,150.65,678,319.1,1166.5,310.7,300.2,324.85,178.7,6.6
2019-03-07,533,7075.7,7450.36,147.75,680,308.1,1154,309,302.3,327.35,177.5,6.66
2019-03-08,523.8,6980.37,7357.95,146.5,676.2,299.9,1142,308.9,301.6,328.95,178.4,6.64
2019-03-11,533.2,7032.37,7412,139.3,677.2,301,1141.5,311.1,293.3,329.5,179.4,6.63
2019-03-12,547.6,7084.36,7478.26,143.2,685,311.8,1135.5,309.6,294.3,328,178.8,6.61
2019-03-13,554.6,7179.69,7570.67,141.7,693.4,316.5,1135.5,309.4,296.1,330.5,181.2,6.59
2019-03-14,558,7236.02,7628.2,138,699.4,317.7,1140.5,313,296.9,333,182.5,6.6
2019-03-15,560,7205.69,7575.9,135.75,707.8,318.9,1122.5,312.6,295.8,335,185,6.59
2019-03-18,568.2,7275.01,7643.9,135.55,704,320.4,1116,309.2,292.7,338.8,185.3,6.58
2019-03-19,567.2,7400.67,7820,136.7,713,320.1,1117.5,314.3,300.3,344.5,186.5,6.57
2019-03-20,568.6,7314.01,7738.05,138,715.6,307.8,1158.5,314.8,297.5,344.6,185.8,6.54
2019-03-21,564,7301.01,7689.23,138,716,304,1153.5,312.7,302.3,344.65,183.7,6.56
2019-03-22,542,7166.69,7568.92,134,717.4,296.8,1153,310.9,298.9,336.35,183.1,6.6
2019-03-25,536.4,7106.03,7516.61,127,714.4,290.6,1148,311,293.4,338.45,182.6,6.6
2019-03-26,544,7062.7,7464.31,134.55,725.8,289.5,1172,318,294.5,345.65,182.1,6.63
2019-03-27,550.8,7136.36,7548,130.95,721.6,291,1154,301.5,284.3,343.85,182.6,6.64
2019-03-28,554.2,6958.71,7349.23,133.85,731,282.8,1165.5,308,285.3,345.85,182.8,6.65
2019-03-29,560,6976.04,7359.69,138.7,730.2,287.5,1155,309,288,348.4,182.6,6.65
2019-04-01,579.8,7283.68,7641.28,139.5,739.6,302.3,1183.5,311.2,300.3,347.6,184.2,6.66
2019-04-02,579,7348.67,7718.87,137.5,740,308.9,1183,313.3,306.9,347.45,187.8,6.66
2019-04-03,595.2,7405,7752,139.1,737.6,316,1175.5,317.7,306.1,339.85,188.8,6.65
2019-04-04,587.4,7690,8174,140.25,715,307.1,1172.5,308.9,298.9,337.55,187.9,6.65
2019-04-05,591.2,7615,8012,144.75,719.8,304.2,1190,311.9,299.3,337.8,188.8,6.66
2019-04-08,594.2,7680,8122,140.5,717,299.5,1176.5,312,294.5,340.1,190.2,6.63
2019-04-09,593.4,7680,8100,139.1,719.8,298.8,1161,313.8,294.3,339.25,187.1,6.63
2019-04-10,595,7780,8304,139.5,710,308.2,1179.5,314.5,290.9,339.4,194.1,6.62
2019-04-11,593.8,7930,8434,137.05,704.8,312.5,1162.5,312.1,290,338.8,197.3,6.63
2019-04-12,594,8040,8514,137.2,693.4,325.9,1159,336.3,286.5,333.85,199.6,6.61
2019-04-15,600.2,8125,8618,138.1,697.8,327.7,1149,335,285.7,332.4,198.8,6.6
2019-04-16,603.6,8285,8776,138.65,697,326.3,1127,339.6,281.3,331.25,201,6.61
2019-04-17,603.4,8440,8994,137.25,685.4,330.6,1122,328,277.2,322.75,200.8,6.61
2019-04-23,604.8,8385,8932,139.4,692,320.4,1123.5,333.6,276.3,324.35,203.2,6.65
2019-04-24,610.8,8300,8872,139.4,690.8,318.6,1119,336.2,278.4,323.5,201.2,6.69
2019-04-25,612.6,8250,8818,138.9,689,324,1105,332.7,278.4,323.4,202,6.71
2019-04-26,608.8,8360,8898,142.5,709.6,326.4,1131,342,282.2,327.5,205.2,6.7
2019-04-29,605.6,8270,8850,139.9,704,325.4,1131,342.9,281.4,331.95,204,6.67
2019-04-30,602,8110,8672,139.55,718.2,334,1105,340.7,280,325.5,203.4,6.66
2019-05-01,607,8160,8776,139.45,715.6,333.5,1101,325,281.5,327.3,204.6,6.67
2019-05-02,589.6,8155,8710,137.5,705,326.4,1095,317.5,285.3,327.05,202.2,6.68
2019-05-03,589.2,8100,8696,141.25,705.6,314,1110.5,321.8,286.9,317.35,202.6,6.66
2019-05-06,580.8,7865,8392,137.85,711.2,307,1104,317.8,291.5,317.4,202.4,6.67
2019-05-07,588.2,7865,8402,140.5,726.2,299.5,1098.5,319.2,290.3,317.8,203,6.67
2019-05-08,584.6,7910,8412,141.5,716.6,300.1,1118,319.9,277,323.7,203.2,6.67
2019-05-09,562.6,7640,8162,135.35,723.6,292,1088,319.8,274,322.35,202.4,6.66
2019-05-10,570,7630,8132,136.75,718,291.7,1090,316.6,271,320,203.8,6.65
2019-05-13,544.2,7415,7894,130.3,710,279.9,1085.5,306.9,266.1,314.1,202.8,6.65
2019-05-14,559,7465,7878,135.95,708.2,286.4,1115,314.4,267.6,314,204,6.67
2019-05-15,551.2,7420,7838,136.05,701,282.5,1107.5,324,266.3,313,204.8,6.67
2019-05-16,559,7575,7982,135.95,716.4,292.6,1150.5,337,267.9,313.3,211.2,6.68
2019-05-20,539.6,7200,7616,133.5,714,284.2,1154,326.7,269,316.9,208.8,6.69
2019-05-21,560.8,7295,7736,139.95,720.6,285.6,1198.5,332.2,274,318.85,207.8,6.69
2019-05-22,569.4,7285,7732,156.4,732.6,285.2,1203,336.1,275.4,320.45,208.6,6.7
2019-05-23,549,6980,7390,159.05,722.4,277.4,1199.5,330,269.5,323.9,208.8,6.68
2019-05-24,553.2,6830,7200,169.5,724.8,276.9,1223.5,329.4,271,323.95,210.4,6.66
2019-05-27,554.2,6695,7030,160.1,720.8,276.2,1197,324.8,270.7,321.45,211.2,6.67
2019-05-28,572,6855,7216,165.1,722.6,275,1216.5,327.2,277.4,323.2,211.2,6.69
2019-05-29,548,6825,7180,157.7,712.6,263.7,1147.5,314.8,268.4,314.7,209.4,6.71
2019-06-03,544.8,6610,6922,151.6,726.2,256.4,1168,315.4,260.8,324.25,210,6.64
2019-06-04,544.8,6780,7138,147.35,719.8,262,1135,310.7,263.2,319.55,212.4,6.64
2019-06-06,534.6,6735,7110,149.55,745,258.7,1147.5,314,256.5,327.4,213.4,6.62
2019-06-07,548.4,6915,7292,148.75,739,263.2,1176,321.1,256.6,323.75,215,6.59
2019-06-11,560.2,6890,7316,149.6,742.6,270.4,1207,312.3,259.2,340.65,214.4,6.59
2019-06-12,564.4,6800,7190,149.9,752.8,271.4,1206.5,328.5,260.9,346,218,6.62
2019-06-13,567.6,6840,7226,149.6,751.6,272.3,1195,324.9,257.9,345,215.6,6.62
2019-06-14,569,6885,7258,150.5,751.2,268.4,1179,321.5,253.9,340.5,218,6.66
2019-06-17,576.6,7030,7420,150.65,750.8,268,1188.5,322,256.5,340.55,218.8,6.66
2019-06-18,577,7150,7608,157.15,761.6,274,1211.5,321.9,260.6,348,220.4,6.67
2019-06-19,573,7335,7836,160,762.2,280,1222.5,320.9,261.8,346.7,221,6.65
2019-06-20,592.2,7495,7998,159.8,758.6,285.4,1210.5,321.7,259.2,340.6,219.2,6.61
2019-06-21,591.8,7500,8016,155.9,749.8,286.1,1201,315.8,256.8,332.95,217.6,6.57
2019-06-24,589,7480,7972,156,748,276.4,1201,315.2,252.6,333.95,220,6.55
2019-06-25,595,7330,7830,153.5,754.4,278.6,1188.5,311.6,252.1,337.35,220.4,6.57
2019-06-26,589,7415,7928,156.7,741.6,284.7,1168,306.9,249.5,334.2,221.2,6.57
2019-06-27,574.2,7445,7950,158.25,739.8,286.3,1148.5,305,255,334.4,215,6.57
2019-06-28,567,7620,8142,161.9,741.8,296.9,1207,306.3,259.3,334.5,213.4,6.56
2019-07-01,591.8,7570,8068,165,767.4,300,1209,319.9,266.6,340.35,215.4,6.61
2019-07-02,591.8,7530,8000,164.8,771.8,295,1200,322.1,266.8,344.1,219,6.61
2019-07-03,592,7585,8072,169,798.4,290.1,1227,329.3,269.1,345,220.4,6.62
2019-07-04,594.4,7610,8080,169,791.8,296.5,1216,324.7,269.8,341.75,219.4,6.61
2019-07-05,582.4,7475,7958,167.9,789.6,292.9,1200.5,318.2,269.7,339.3,219,6.65
2019-07-08,592,7400,7842,168,793,290,1183,318.6,258.8,334.4,221.2,6.65
2019-07-09,586.6,7245,7674,168.3,807,283.1,1191.5,317.9,259,335.45,224,6.66
2019-07-10,591.6,7335,7728,175,803,281.6,1194.5,321.1,255.6,335.05,219.8,6.63
2019-07-11,594,7325,7730,177.8,800,279.9,1198.5,328.1,255.5,327,217.6,6.64
2019-07-12,582.4,7310,7700,175.55,786.8,277.9,1171,321.3,253.6,318.75,218,6.62
2019-07-15,587,7365,7782,180.2,793.2,281,1188.5,326.2,257.7,317.35,219.2,6.63
2019-07-16,588.6,7460,7884,179,789.2,282.1,1219.5,328.3,260,319.05,218.2,6.66
2019-07-17,587.2,7280,7654,178.4,794,278.2,1216,327.9,259.7,321.4,218.6,6.65
2019-07-18,588,7160,7558,176.3,798.2,275.1,1227,324.7,259.4,322.2,219.4,6.62
2019-07-19,591.6,7230,7596,176.25,799,275.9,1219.5,318,251.8,319,217.4,6.65
2019-07-22,586.4,7250,7604,177.5,794.8,276.8,1221,318,256.2,323.65,212.6,6.66
2019-07-23,596,7440,7846,177.7,791.6,281.3,1217,315.6,260.6,320.8,209.2,6.69
2019-07-24,588.8,7390,7766,180.6,793.2,282.3,1238.5,320.7,260.9,331.05,208.4,6.7
2019-07-25,592,7425,7846,188.65,787.4,280.9,1238,324.5,258.9,329,209.8,6.7
2019-07-26,589,7385,7790,195,785.4,282.1,1249.5,316.9,260.6,327.75,207.4,6.71
2019-07-29,590,7345,7750,192.1,795.4,284.2,1265,318.6,261.5,328.8,209.6,6.7
2019-07-30,552,7175,7554,188.65,791.6,278.5,1245,318.5,257.1,323.55,206.2,6.69
2019-07-31,554.8,7225,7588,185.05,788.2,276.9,1252,321.1,261.4,324,206.2,6.74
2019-08-01,566,7305,7698,186,807.4,278,1256.5,326.2,263.8,330.15,208.2,6.74
2019-08-02,551.6,7015,7332,181.4,807.2,263.6,1235,320.2,263,327.35,209.8,6.72
2019-08-05,534.8,6660,6978,170.3,792,251.7,1217,308.9,257,321.4,202.4,6.66
2019-08-06,543.4,6700,7034,170.75,793.2,248.6,1227.5,307.3,259.6,324.65,202,6.66
2019-08-07,550.2,6645,7020,170.3,798.6,245.4,1227.5,311.5,267,326,203.6,6.66
2019-08-08,556,6765,7134,173.6,811.4,270.1,1269,310.8,273.6,334.8,203.2,6.67
2019-08-09,549,6665,7012,169.3,803.6,263.1,1270,307.9,265.5,334,203,6.66
2019-08-12,535.4,6575,6960,166.25,794,259,1275.5,308.5,260.8,336.45,202.4,6.66
2019-08-13,530,6660,7020,166.4,789,263.1,1319,299.5,261,345.9,200.6,6.68
2019-08-14,528.6,6615,6980,161.15,804,258.9,1306,294.1,257.7,338.75,196.8,6.7
2019-08-15,505,6540,6900,158,818.8,249.1,1345.5,293.6,268.5,342.9,195.9,6.72
2019-08-16,505.4,6870,7308,168.95,823,263,1351,300.6,269.4,347.5,201.4,6.72
2019-08-19,508.6,7070,7462,173.15,835.2,272,1373,300.3,266,344,202,6.73
2019-08-20,514.8,7010,7364,174.7,839.4,277.6,1366.5,302.8,258.5,344.6,201.6,6.72
2019-08-21,532.8,7060,7484,175.2,844.8,284.6,1376,310.7,245.1,350,201.2,6.73
2019-08-22,532.8,7125,7528,169.8,831.8,281.9,1378.5,305.6,239.8,354.85,201.8,6.73
2019-08-23,536.4,6915,7298,177,821,281.1,1376,295,242.5,354.5,204,6.69
2019-08-26,535.6,6800,7194,174.5,813.8,276.7,1364.5,280.6,236.2,351,200,6.72
2019-08-27,528.6,6820,7210,182.9,810.4,279.6,1372.5,288.2,245,353.6,199.5,6.72
2019-08-28,519.6,6745,7142,176.65,805.8,276.4,1363,283.2,245.5,352.65,199.2,6.73
2019-08-29,487.3,6785,7202,177.05,801,282.7,1359.5,275.3,245.3,354.85,199.9,6.74
2019-08-30,498.5,6755,7218,178.15,808,292.1,1384.5,284,247,352.3,202.8,6.78
2019-09-02,497.9,6685,7110,173.35,811.6,289.8,1394.5,293.7,247.2,359.1,203.2,6.8
2019-09-03,492.7,6745,7174,178,821.2,287,1435,288.4,247.4,361.05,204.8,6.8
2019-09-04,499.6,6925,7370,180.5,816.2,293.2,1440,287,245.5,362.15,205,6.76
2019-09-05,500.4,7175,7646,179,816.8,297.6,1430,290.9,246.5,355.05,206.8,6.76
2019-09-06,505.6,7155,7610,178.65,812.8,293.5,1409.5,289.4,243.6,357.35,207,6.77
2019-09-09,524,7365,7832,174.4,797,297.3,1391.5,284.4,232.6,342.15,205.6,6.75
2019-09-10,532,7345,7850,171.05,772.2,296.2,1328,276.2,233.5,332.35,198.3,6.76
2019-09-11,552,7550,8030,176.95,790,309.4,1349.5,278.2,246.3,342.6,198.2,6.78
2019-09-12,553.6,7460,7960,175.45,792.2,311.3,1375,278.1,242,342.25,197.5,6.75
2019-09-13,553.8,7770,8300,178.2,782,313.3,1365.5,285.4,236.5,336.65,195.5,6.74
2019-09-16,546,7520,8026,186.5,785,311.2,1377.5,286.6,235.1,334,195.7,6.79
2019-09-17,545.8,7455,7964,186.8,798,310.6,1363.5,284.3,229.5,344.3,201.2,6.74
2019-09-18,555.8,7315,7790,190,805.6,307.2,1390,288.6,229.2,345.75,201.8,6.77
2019-09-19,564.2,7300,7800,190,811.2,302.4,1382.5,286.3,235.5,349.45,201.2,6.76
