"Date","SimCorp","Ambu","DanskeBank","DSV","Genmab","SydBank","Vestas","WilliamDemant","GBP","NOK","C20index","TenYearBond"
2016-02-10,288,40.6,179.7,252.2,674,183.4,86.16,111.6,9.65,0.78,873.14,0.57
2016-02-11,280,39.4,171.5,251.4,653.5,176.9,83.88,107.8,9.48,0.77,849.31,0.53
2016-02-12,285.9,39.6,175,259.4,649,181.2,82.26,108.8,9.6,0.77,860.47,0.6
2016-02-15,304,41.3,186,267.7,691,190.8,86.24,112.1,9.67,0.78,905.88,0.57
2016-02-16,297.1,41,187,264.9,695,190.2,85.8,113.2,9.62,0.78,895.08,0.6
2016-02-17,290.7,42,189.9,275.7,717,194,88.4,113.8,9.59,0.78,916.78,0.6
2016-02-18,290.1,43,187.8,277.1,746.5,192.3,89.2,114.8,9.67,0.78,922.03,0.56
2016-02-19,293.5,43.3,186.2,271.9,763.5,190.1,88.28,114.1,9.6,0.78,913.3,0.54
2016-02-22,299,44.8,191.2,284.1,785.5,193.6,90.12,115.1,9.54,0.79,934.52,0.52
2016-02-23,277.5,44.8,188.2,282,794.5,195.8,91.78,114.1,9.57,0.79,940.13,0.53
2016-02-24,270,45.3,181,273.8,779,179.3,89.6,113.6,9.45,0.78,909.51,0.51
2016-02-25,294.8,46.1,184.2,283.2,822.5,184.6,91.4,116.1,9.45,0.78,930.51,0.49
2016-02-26,305.4,47,187.8,281.3,845,187.3,92.24,119.3,9.47,0.78,947.03,0.5
2016-02-29,310.7,47,187.6,281.2,843.5,186.8,92.94,119.4,9.49,0.78,947.68,0.46
2016-03-01,314.8,48,190.3,283.9,858,187.1,94.56,121,9.59,0.79,961.4,0.52
2016-03-02,315.1,48,190.4,279.5,856,191.8,93.78,120.6,9.63,0.79,964.46,0.57
2016-03-03,302.8,46.9,190.1,280,832,193.9,93.94,121.1,9.63,0.79,951.95,0.53
2016-03-04,314.3,47.1,191,282.5,820,197.7,92.46,121,9.63,0.8,980.92,0.57
2016-03-07,311.7,46.7,190.7,279.3,821,197.1,91.48,123.7,9.63,0.8,988,0.59
2016-03-08,304.8,45.8,189.3,275.4,808.5,195.7,89.22,123.8,9.61,0.79,973.05,0.55
2016-03-09,306.5,45.6,190,282.6,805.5,197.5,90.16,125.4,9.67,0.79,970.85,0.61
2016-03-10,300,44.8,190,278.9,801,196.3,88.8,125.3,9.72,0.8,962.34,0.67
2016-03-11,304.2,47.1,193.8,282.5,808.5,199.3,90.22,127,9.61,0.79,974.23,0.63
2016-03-14,303.9,47.4,194.9,284,834,200.9,91.12,128.7,9.63,0.79,987.59,0.64
2016-03-15,299.3,46.2,194.5,284,826,201.1,90.62,127.7,9.52,0.79,974.01,0.67
2016-03-16,297.9,46,196.8,284.7,830,204.9,91.48,127.1,9.47,0.78,973.69,0.6
2016-03-17,295.4,44.4,194.1,281.5,815.5,203.5,93.84,129.3,9.53,0.79,956.41,0.55
2016-03-18,300.1,45,184.5,283,819,192.5,93.22,127.1,9.57,0.79,954.79,0.52
2016-03-21,299.1,45,184.9,274.1,816.5,192.9,92.76,126.7,9.52,0.79,946.69,0.52
2016-03-22,302,44.6,184.3,275.1,842.5,190.9,92.94,126.1,9.46,0.79,950.03,0.5
2016-03-23,301.2,44.4,184.6,274.8,856,189.3,93.1,127.6,9.44,0.79,951.76,0.48
2016-03-29,298.5,45,183.5,272.6,850,186.5,91.66,127.3,9.5,0.79,948.35,0.42
2016-03-30,308.5,45.9,185.8,275.4,858.5,190,94.04,130.9,9.48,0.79,955.35,0.45
2016-03-31,302.2,46.4,185,272.6,907.5,187.7,92.4,131.7,9.41,0.79,948.21,0.45
2016-04-01,305.5,47,183.4,273.6,923.5,187.7,92.4,132.5,9.33,0.79,950.52,0.43
2016-04-04,292.5,46,181.3,280,925,188.2,92.1,133.7,9.34,0.79,961.8,0.42
2016-04-05,291.6,45.7,177,277.8,913,182.9,90.82,133.4,9.28,0.78,949.55,0.38
2016-04-06,291,46.7,178,278.2,913,184.1,91.72,133.1,9.21,0.79,956.12,0.4
2016-04-07,290,46.2,174.3,276.5,923,181.4,90.3,133.8,9.22,0.79,954.93,0.36
2016-04-08,290,46.8,174.6,278.1,944.5,184.5,91.76,133.5,9.22,0.79,956.91,0.36
2016-04-11,290.2,46.7,175.5,276.9,941.5,184.2,91.16,132.2,9.3,0.79,952.95,0.38
2016-04-12,285,44.5,174.1,274,925,180.5,90.34,131.5,9.32,0.8,945.32,0.43
2016-04-13,292,45.8,177,269.7,912.5,181.2,90,131.5,9.38,0.8,949.43,0.39
2016-04-14,292.2,45.6,178.4,274.2,936.5,181,91.4,137.8,9.35,0.8,957.99,0.42
2016-04-15,289.1,45.8,178.5,272.6,930,181,89.92,136,9.35,0.8,956.44,0.38
2016-04-18,295.5,45.2,178.3,269.7,951,181.6,89.46,137,9.33,0.8,961.05,0.42
2016-04-19,295.6,44.9,179.6,273.7,967,180.2,90.18,139.7,9.42,0.8,978.31,0.43
2016-04-20,300.7,44.2,176.9,270.5,943,179.5,87.32,135.8,9.41,0.81,965.1,0.42
2016-04-21,294.7,45.4,178.6,270.7,970.5,181.6,87.1,136.2,9.46,0.81,973.22,0.51
2016-04-25,298.5,44.3,176.6,269.5,970,178.8,86,135.2,9.59,0.8,962.93,0.53
2016-04-26,292.9,44.8,178.4,272.8,960.5,181.6,87.2,133.7,9.6,0.81,953.57,0.56
2016-04-27,294.9,44.5,179.4,275.9,969,186.6,87.82,136.3,9.61,0.81,958.56,0.56
2016-04-28,296,44.7,177.2,275.3,971,186.1,89,135.5,9.56,0.8,964.97,0.53
2016-04-29,292.2,44.8,183.8,273.5,963,183.8,93,133.6,9.54,0.81,957.24,0.56
2016-05-02,291.8,45.6,185.5,272.2,963,183.2,90.52,135.8,9.51,0.81,951.56,0.55
2016-05-03,291.5,46.6,182.7,271.3,960.5,177.9,88.2,136.1,9.41,0.8,940.63,0.49
2016-05-04,291.6,47.9,182.4,272.9,950.5,176.7,87.46,134.5,9.38,0.8,938.47,0.48
2016-05-09,299.8,48.4,183,269.5,987.5,175.9,90.08,138,9.42,0.8,951.35,0.41
2016-05-10,311,50.7,184.4,275.8,998,177.7,90.96,132.8,9.45,0.8,961.03,0.4
2016-05-11,321.5,50.7,183.3,282.3,1000,176.4,90.82,132.6,9.42,0.8,957.84,0.4
2016-05-12,321.1,50.4,182,293.3,1003,175.1,90.6,132.6,9.43,0.81,953.95,0.45
2016-05-13,329,51.3,180.5,294.4,1009,175.4,89.68,131.8,9.45,0.8,957.69,0.42
2016-05-17,329.5,51.4,181.5,295,1014,172.8,88.72,133.4,9.52,0.8,963.4,0.44
2016-05-18,330.2,51,180.7,293.5,1016,176.3,88.38,133.4,9.6,0.8,962.93,0.48
2016-05-19,335.9,51,182.5,294.9,1067,177.5,88.04,133.2,9.71,0.79,958.9,0.48
2016-05-20,338.1,51.2,183,298.2,1130,180.7,88.58,137,9.66,0.8,969.68,0.48
2016-05-23,347.6,52.8,182.9,301.2,1205,182.2,87.98,137.7,9.6,0.79,967.67,0.48
2016-05-24,348.5,55.2,185.6,305.5,1229,186.3,90,139.6,9.72,0.8,983.49,0.47
2016-05-25,350.4,53.2,188.8,300.5,1205,189.6,92.98,142.3,9.8,0.8,1000.3,0.45
2016-05-26,348.6,53,189.4,300.9,1183,190,92.92,143.3,9.79,0.8,996.24,0.42
2016-05-27,350.5,53,192.5,301.6,1177,190.9,95.2,143.2,9.75,0.8,996.75,0.43
2016-05-30,351.5,52.9,193,302,1194,192.9,95,142.3,9.77,0.8,1001.75,0.46
2016-05-31,354,54.5,192.9,304.9,1208,190.6,95.8,141,9.76,0.8,999.86,0.42
2016-06-01,353,53.8,191.9,304.4,1219,190,94.88,140.1,9.62,0.8,1003.16,0.43
2016-06-02,351.3,53.9,190.7,302.6,1230,191,94.62,139.6,9.62,0.8,996.35,0.4
2016-06-03,351.8,53.5,188.6,300.2,1241,187,94.82,139.2,9.62,0.8,990.99,0.36
2016-06-06,355.5,53.2,188.8,298,1250,186.9,94.98,139.7,9.45,0.8,995.78,0.37
2016-06-07,357.5,53.6,190.6,302.3,1266,188.9,94.84,139.4,9.55,0.81,1003.57,0.34
2016-06-08,348.7,53.9,190,302,1233,185.9,93.16,139.7,9.53,0.81,995.58,0.35
2016-06-09,346.3,53.4,188.5,297.6,1233,181.7,92.82,137.2,9.48,0.8,992.57,0.32
2016-06-10,340,51.4,183.6,288,1161,175,89.82,134.7,9.47,0.8,964.06,0.28
2016-06-13,330.6,51.2,180.5,283.4,1131,173.2,88,134.3,9.35,0.8,954.18,0.29
2016-06-14,327.3,49.4,177.1,276.5,1093,170.4,85.94,131.3,9.36,0.79,919.2,0.28
2016-06-15,328.4,49.2,178,276.6,1108,172.4,86.48,131.4,9.39,0.8,926.29,0.21
2016-06-16,319.9,47.5,172.5,271.6,1045,168.2,84.5,129.5,9.41,0.79,908.47,0.21
2016-06-17,329.7,48.6,175.1,272.7,1097,173.9,87.56,127.9,9.44,0.79,915.01,0.22
2016-06-20,332.5,52,181.2,280,1139,178.9,90.28,129.3,9.61,0.79,934.03,0.28
2016-06-21,330,52.5,182.7,279.6,1137,179.8,89.28,130.8,9.69,0.79,939.69,0.27
2016-06-22,328.7,54.8,185.2,282.6,1158,180.2,91.4,130,9.69,0.8,939.69,0.27
2016-06-23,343.7,56.5,187.1,289.6,1177,182.5,92.44,129.5,9.71,0.8,960.1,0.34
2016-06-24,325,55.2,175,274.5,1127,169.8,87.28,125.5,9.21,0.79,929.68,0.18
2016-06-27,308.2,52.6,165.4,263.1,1078,157.7,83.6,121.7,8.92,0.79,901.5,0.12
2016-06-28,315,54.6,171.6,271.1,1114,164,85.96,127,8.99,0.79,922.3,0.12
2016-06-29,320,56.3,174,276,1170,163.9,88.98,131.1,9.01,0.8,946.74,0.11
2016-06-30,327.6,55.2,175.4,280.2,1210,167.2,90.5,130,9,0.8,957.58,0.19
2016-07-01,337.9,55.3,175.6,285.1,1237,168,91.8,131,8.87,0.8,971.24,0.12
2016-07-04,339.7,58.1,172.1,282,1230,166.6,90,130.4,8.87,0.8,968.98,0.1
2016-07-05,325.5,55.9,167.1,275.7,1210,161.3,89.04,129.2,8.75,0.8,955.28,0.06
2016-07-06,319,55.8,162.7,268.2,1189,156.8,86.8,128.1,8.72,0.8,935.48,0.07
2016-07-07,322.3,56.5,166,273.2,1191,163.8,87.94,129,8.75,0.79,952.47,0.08
2016-07-08,330.2,57.1,171,275,1202,169.2,88.5,130.4,8.73,0.79,961.6,0.05
2016-07-11,334.3,57.3,172.9,281.1,1224,172.6,90.5,133.2,8.74,0.79,975.9,0.08
2016-07-12,329.1,58.1,175.2,282.2,1202,175.7,91.24,133.8,8.83,0.8,978.09,0.16
2016-07-13,329.4,59,174.5,281.7,1183,174.7,90.94,133.6,8.92,0.8,975.78,0.1
2016-07-14,331.5,57.6,176,280.3,1170,176.1,90.9,133.1,8.93,0.8,973.91,0.13
2016-07-15,328,57.3,176.1,277.3,1142,174.7,89.86,132.3,8.93,0.8,970.28,0.17
2016-07-18,330.8,57.4,175.7,279.2,1142,174.2,89.36,133.3,8.92,0.79,971.16,0.14
2016-07-19,337,56.6,176.3,280.9,1160,173.9,90.16,132.6,8.86,0.8,970.87,0.13
2016-07-20,339.9,56.2,180.7,286.1,1159,176.7,91.76,135.2,8.9,0.8,981.95,0.15
2016-07-21,338.2,55.7,180.3,284.6,1157,177.1,91.36,135.1,8.9,0.8,981.01,0.15
2016-07-22,340,56.8,180.5,286.8,1148,176.9,91.58,134.6,8.84,0.79,984.62,0.14
2016-07-25,341,56.6,179.9,288,1145,177.2,90.62,135.6,8.89,0.79,975.71,0.12
2016-07-26,348.6,57.4,180.8,290.6,1210,178.3,91.52,136.8,8.89,0.79,993.44,0.13
2016-07-27,348.6,57.1,181.3,290.8,1193,179.7,92.4,135.5,8.87,0.79,989.75,0.09
2016-07-28,348.4,57.3,179.7,295.9,1213,178,93.44,136.1,8.83,0.79,992.37,0.08
2016-07-29,344.4,56.6,180.8,296.2,1206,178.7,92.88,135.8,8.81,0.78,994.55,0.09
2016-08-01,343.8,56.4,180.7,295.5,1218,176.5,92.48,135.9,8.8,0.79,996.08,0.07
2016-08-02,339.3,56.4,177.1,292.1,1198,174.4,90.84,136.8,8.82,0.79,977.51,0.13
2016-08-03,336.5,56.7,177.7,290.5,1202,174.7,92.84,135.5,8.87,0.79,972.57,0.15
2016-08-04,339,57.2,180,294.6,1228,177.1,94.68,136.8,8.79,0.79,979.71,0.08
2016-08-05,338.5,57.9,180.5,316.2,1223,180.1,94.78,140.2,8.77,0.79,946,0.12
2016-08-08,337.9,57.6,181.6,316.5,1198,180.6,95.04,140.4,8.75,0.79,931.08,0.1
2016-08-09,345.6,58,184.9,327.5,1233,183.3,97.62,140,8.71,0.79,946.04,0.09
2016-08-10,348,57.8,183.9,325.5,1167,182.5,96.72,138.9,8.7,0.8,931.87,0.06
2016-08-11,349.9,58.4,184.6,327.8,1170,182.2,97.54,139.7,8.65,0.81,929.43,0.1
2016-08-12,348.2,58.4,183.6,325.9,1132,184,98.18,140,8.65,0.81,925.06,0.08
2016-08-15,350.2,58,183.3,326.2,1133,185,99.04,140.6,8.58,0.81,930.74,0.11
2016-08-16,347.4,57.2,183.1,323.2,1116,184.8,98,138.8,8.55,0.81,922.91,0.12
2016-08-17,343.7,56.8,182.4,327.5,1113,184.8,97.48,138.3,8.59,0.8,916.86,0.11
2016-08-18,347,58.8,183,328.9,1092,185.8,107.1,138.7,8.65,0.81,926.18,0.06
2016-08-19,343.4,64.4,184.3,332.2,1109,185.6,107.8,136.1,8.6,0.8,928.7,0.1
2016-08-22,359.4,66.8,184.5,334.4,1150,187,113,137,8.63,0.8,941.01,0.05
2016-08-23,360.7,67,186,334,1156,191,110.7,137.5,8.65,0.8,939.8,0.02
2016-08-24,360,65.3,188.8,336.2,1126,196,111.3,137.4,8.74,0.8,943.74,0.04
2016-08-25,356.7,64.4,188.8,334.3,1103,201,110.8,136.9,8.7,0.8,937.72,0.06
2016-08-26,351,64.6,190.4,334.2,1094,206.9,111.4,137,8.71,0.8,938.45,0.06
2016-08-29,350,65.8,190.7,330,1085,204.6,110.1,137.3,8.71,0.8,939.05,0.04
2016-08-30,352.1,66.2,192.4,330.1,1095,208,111.4,137.2,8.74,0.8,945.24,0.02
2016-08-31,350,66.4,195.8,330.9,1066,211.4,110.7,139.4,8.78,0.8,941.12,0.04
2016-09-01,354.9,67,193.1,332.1,1059,212.7,110.9,137.2,8.85,0.8,935.77,0.04
2016-09-02,356.8,68.2,195.5,333.7,1049,215.3,112,139.2,8.83,0.8,937.88,0.1
2016-09-05,357,68.8,196.8,335.9,1055,215.1,113,139.1,8.9,0.8,944.02,0.04
2016-09-06,358.9,68.8,194.8,331,1058,212.2,112.4,138.6,8.91,0.81,933.13,0
2016-09-07,359.5,68,195.5,334.3,1045,212.3,113.4,138.1,8.87,0.81,936.14,-0.02
2016-09-08,357,67.6,195.8,331.2,1029,211.8,112.4,138.7,8.8,0.81,931.96,0.03
2016-09-09,348.8,66.2,194.8,320,1000,209.8,110,135.1,8.8,0.8,916.68,0.1
2016-09-12,348.9,64.4,192.1,320.9,985.5,208.5,109.9,134.1,8.81,0.8,915.2,0.11
2016-09-13,351.1,64.5,191.3,322.8,1025,206.6,109.9,135.1,8.78,0.81,922.33,0.13
2016-09-14,350.1,64,190.8,324.8,1080,206.6,109.8,136.5,8.75,0.8,927.5,0.1
2016-09-15,350.5,64.7,191.7,326.4,1080,208.6,109.9,136.6,8.74,0.8,929.55,0.1
2016-09-16,349.3,66.3,189.7,326.4,1103,205.1,109.4,138.5,8.74,0.8,930.45,0.07
2016-09-19,355,65.5,191.6,330.4,1098,205.7,110.8,138.7,8.71,0.81,936.32,0.08
2016-09-20,349.6,65.7,191.7,330.3,1123,205.3,111.4,139.8,8.64,0.8,938.76,0.07
2016-09-21,354,67.7,193.6,329.1,1152,206.7,110.3,138.8,8.7,0.81,938.84,0.09
2016-09-22,353.5,68,193.7,332.8,1146,206.9,111.6,138.2,8.68,0.82,939.71,0
2016-09-23,350,68,191.8,329.7,1143,204.3,110.3,138.5,8.63,0.82,923.89,0.01
2016-09-26,374,67.9,189.8,324.9,1134,201.6,109.5,137.9,8.56,0.82,917.68,-0.01
2016-09-27,386.2,68.7,187.8,324.5,1128,200,108,136.3,8.62,0.82,904.92,-0.02
2016-09-28,383.7,70.2,191.6,324.5,1142,202.3,109.1,136.8,8.64,0.82,912.51,-0.02
2016-09-29,385.2,70.6,192.8,323.2,1128,203,109.2,135.7,8.65,0.82,901.22,-0.01
2016-09-30,385,71.2,193.4,330,1130,201.4,109.1,135.3,8.65,0.83,897.08,0
2016-10-03,393.7,70.5,193.4,329.5,1142,202.3,109.6,136.9,8.53,0.83,894.08,0.03
2016-10-04,387.4,71.5,193.9,328.6,1132,203.7,110.8,136,8.5,0.83,896.22,0.07
2016-10-05,386.7,74.5,194,324.3,1130,206.3,110.6,134.6,8.44,0.83,901.97,0.11
2016-10-06,383,70.8,197.5,322.6,1136,211,111.6,134.5,8.43,0.83,898.51,0.1
2016-10-07,380.4,70.5,197.8,317.7,1136,209.3,109.6,134.1,8.23,0.83,888.48,0.12
2016-10-10,381.4,70.6,197,320.9,1147,208.7,110.2,135.7,8.26,0.82,891.68,0.18
2016-10-11,377.8,70.6,196.9,322.2,1136,206.2,105.9,135.8,8.25,0.82,885.79,0.15
2016-10-12,378.9,71.2,199.3,323.3,1127,206,105.6,134.3,8.27,0.82,884.64,0.18
2016-10-13,374.1,70.8,196.9,320.9,1105,202.8,103.9,134.2,8.23,0.82,876.15,0.15
2016-10-14,375.2,72.8,201.9,325.7,1123,207.4,106.5,134.3,8.27,0.82,891.62,0.19
2016-10-17,374.8,72.4,202.5,326,1117,206.8,106.8,133.5,8.22,0.82,892.73,0.18
2016-10-18,380.1,72.2,207.2,325,1137,208.5,107.7,133,8.31,0.83,904.55,0.16
2016-10-19,380.5,74,209.1,328.6,1145,210,108.7,134,8.33,0.83,912.48,0.16
2016-10-20,380,75,208.6,337.7,1156,212.1,108.8,131.8,8.31,0.83,916.01,0.14
2016-10-21,382.2,76.2,210.4,335.6,1135,215.3,109,131.4,8.33,0.83,923.99,0.14
2016-10-24,379.8,76.3,210.5,337.6,1144,216.8,109.8,129.8,8.36,0.83,923.04,0.16
2016-10-25,377.8,76.3,211.9,335,1114,216.6,108.4,129.4,8.36,0.83,912.35,0.16
2016-10-26,375.3,73.4,209.7,332.8,1104,212.2,107.9,127.6,8.31,0.82,903.63,0.23
2016-10-27,375.7,73.6,212.4,326.8,1142,214.2,108.1,127.2,8.34,0.83,908.91,0.31
2016-10-28,376,71.8,207.7,324.6,1130,213.5,108.1,126.7,8.27,0.82,860.63,0.29
2016-10-31,374.5,70.2,209.2,328.4,1118,211.9,108.7,126.2,8.26,0.82,866.41,0.29
2016-11-01,366.2,67.1,206.7,318,1064,208.9,105.4,125.5,8.25,0.82,850.53,0.31
2016-11-02,356.5,65.3,199.5,317.4,1067,199.8,101.1,124.6,8.26,0.82,832.68,0.24
2016-11-03,352,63.8,201.1,317.6,1189,202.3,99.92,124.8,8.39,0.82,835.09,0.27
2016-11-04,346,61.1,199.1,310.2,1158,198.5,99.56,124.1,8.38,0.82,821.29,0.23
2016-11-07,352.8,63.5,202.7,313.5,1189,203.9,103.7,124.1,8.36,0.82,832.61,0.26
2016-11-08,350.4,61,203.6,313.2,1174,204.4,94.22,122.3,8.35,0.82,819.42,0.28
2016-11-09,348.3,60.7,204.9,302,1226,205.5,86.2,124,8.36,0.82,822.58,0.31
2016-11-10,334,58.3,204,290.5,1211,210.5,85.22,118.9,8.48,0.82,814.03,0.38
2016-11-11,332.5,56.2,205.7,288.5,1200,209.3,86.5,118.1,8.64,0.82,810,0.42
2016-11-14,333,55.7,206.4,285.5,1202,210.5,86.7,117.4,8.66,0.81,809.54,0.44
2016-11-15,336,56.3,205.4,296.3,1217,209.3,88.08,115,8.59,0.82,817.52,0.41
2016-11-16,344.5,60.5,203.1,303,1229,208.2,87.9,114.4,8.64,0.82,817.84,0.47
2016-11-17,344.7,59,203.9,307.7,1249,207.9,88.62,114.1,8.65,0.82,820.25,0.41
2016-11-18,345.9,59.1,205.9,309.5,1246,210.5,88.06,116.2,8.63,0.82,821.76,0.41
2016-11-21,341,57.9,205.6,310,1245,210.5,88.32,116.1,8.68,0.82,820.92,0.4
2016-11-22,336.7,56.8,207.5,308.2,1251,215.3,86.38,114.8,8.71,0.82,817.55,0.37
2016-11-23,332.3,55.7,205.6,310.3,1233,208.9,88.04,114.2,8.71,0.82,813.49,0.42
2016-11-24,333.7,55.3,204.3,308.8,1227,207.8,92.62,116,8.77,0.82,815.59,0.39
2016-11-25,328.5,56.6,205.6,311.2,1252,207.9,93.8,116.5,8.73,0.82,824.87,0.37
2016-11-28,325,55.5,205.7,312.2,1229,205.8,94.86,116.9,8.72,0.82,827.5,0.33
2016-11-29,332.9,55.3,206,314.1,1237,208.1,94.04,116,8.77,0.82,830.19,0.37
2016-11-30,333.7,54.3,205.1,315.9,1216,206.5,92.64,118.8,8.73,0.82,836.06,0.41
2016-12-01,325.7,53.2,204,308.3,1186,208.8,90.06,115.9,8.85,0.83,828.88,0.48
2016-12-02,318,52.3,205,306.8,1180,205.5,87.5,115,8.83,0.83,828.05,0.4
2016-12-05,319.5,53.6,205.3,305.9,1193,207,87.5,115.6,8.84,0.83,831.71,0.45
2016-12-06,314.7,53.4,208,306.6,1155,209.9,85.06,114.9,8.83,0.83,831.23,0.48
2016-12-07,312.2,54,208.4,304.4,1160,210.6,85.24,114.3,8.74,0.83,834.19,0.46
2016-12-08,323,56,213.7,302.5,1165,217.5,81.08,113.3,8.75,0.83,839.18,0.49
2016-12-09,321.5,57.5,215,303,1200,219,79.4,121,8.86,0.83,857.64,0.48
2016-12-12,316.9,56.3,213.9,303.1,1175,217,79.8,122.1,8.86,0.83,851.47,0.52
2016-12-13,319,56.3,215.6,305.2,1172,221.1,81.3,122.9,8.91,0.83,859.24,0.48
2016-12-14,317.5,55,215.1,303.5,1147,222.7,82.82,122.4,8.86,0.82,855.78,0.46
2016-12-15,330,56.3,216.9,305.5,1145,223.2,84.68,124.3,8.89,0.83,869.05,0.48
2016-12-16,321.7,55.2,214.4,311,1139,220.5,86.5,124.5,8.86,0.82,872.77,0.45
2016-12-19,325.5,54.6,212.7,311.5,1150,220.4,85.5,122.8,8.84,0.82,872.3,0.39
2016-12-20,324.6,54.6,213.3,311.6,1160,220,86.8,122.9,8.85,0.82,874.35,0.39
2016-12-21,323.7,56,213.4,310.1,1151,219.9,87.86,121.2,8.82,0.82,873.78,0.39
2016-12-22,324.2,56.9,213.5,310,1136,219.4,88.46,122.8,8.78,0.82,876.42,0.42
2016-12-23,329.4,56.7,215,310.7,1141,218.3,87.74,123,8.72,0.82,877.97,0.36
2016-12-27,346.2,57.2,215.5,312.3,1167,219.7,88.24,124.3,8.72,0.82,880.95,0.33
2016-12-28,350,56.3,214,315.2,1174,219,89.48,124.3,8.73,0.82,882.03,0.34
2016-12-29,345.7,57.2,215.1,315,1177,218.6,89.94,124,8.71,0.82,885.54,0.32
2016-12-30,344.2,56.7,214.2,314.2,1173,219.2,91.8,122.8,8.68,0.82,883.96,0.34
2017-01-02,346.8,57.2,217.7,320.1,1192,223.7,96.02,124.5,8.73,0.82,899.96,0.32
2017-01-03,347,56.2,219.8,318.1,1204,223.9,94.2,123.7,8.79,0.83,896.85,0.39
2017-01-04,344.8,57.14,217.5,311.6,1236,221.2,92.86,124.3,8.75,0.83,891.45,0.4
2017-01-05,348.1,58,218.1,318.5,1291,222.7,93.18,124.7,8.7,0.82,900.42,0.38
2017-01-06,346.9,59.76,220.2,323.8,1300,222.7,94.08,124.6,8.68,0.83,900.87,0.41
2017-01-09,349.1,59.2,217.3,320,1290,217.4,94.36,124.7,8.58,0.82,896.27,0.4
2017-01-10,349.9,58.94,218.6,321.1,1287,218.8,94.4,124.6,8.55,0.82,890.83,0.39
2017-01-11,359.8,59,218.1,321.2,1291,219.1,96.12,124.8,8.57,0.82,897.45,0.36
2017-01-12,354.1,58.68,219.9,325.7,1250,221.1,94.52,122.8,8.56,0.82,883.78,0.34
2017-01-13,358.4,59.84,223.5,326.4,1286,224.2,95.1,123.9,8.49,0.82,897.69,0.37
2017-01-16,356.4,60.3,224.6,325.4,1263,224.4,95.6,124.4,8.47,0.82,897.75,0.35
2017-01-17,352.7,60.5,222.3,324.8,1264,222.8,94.52,124.3,8.57,0.82,893.07,0.35
2017-01-18,352.2,62.38,221.9,328.8,1275,220.6,94.9,125,8.56,0.82,890.94,0.38
2017-01-19,355.8,62,223.2,328.2,1262,223.5,94.2,125.4,8.59,0.82,892.89,0.39
2017-01-20,352.8,62.18,226.3,327.1,1250,224.2,95.26,125.4,8.59,0.83,891.71,0.43
2017-01-23,349,61,223.5,325.1,1273,220.6,93.2,124.4,8.63,0.83,883.4,0.39
2017-01-24,349.1,60.88,222.9,324.9,1288,222.8,93.14,124.1,8.61,0.83,879.8,0.42
2017-01-25,353.7,60.4,228.7,330,1298,231,94.1,123.5,8.72,0.83,890.76,0.5
2017-01-26,353.8,60.8,229.2,327.8,1314,232.1,94.7,124.6,8.73,0.83,897.12,0.53
2017-01-27,354.2,59.94,230,332.4,1327,232.2,97.02,129.2,8.73,0.83,904.82,0.51
2017-01-30,351.9,59.58,229.4,331.7,1333,228.2,96,128.4,8.76,0.84,901.43,0.49
2017-01-31,352.6,58.9,229.3,334.4,1328,228,96.32,128.8,8.64,0.84,902.06,0.48
2017-02-01,359.3,63,230.5,335.2,1349,232.9,99.4,129.5,8.71,0.84,911.78,0.51
2017-02-02,366.4,61.66,238.1,335.4,1362,235,100.7,129.5,8.64,0.84,895.29,0.46
2017-02-03,366.6,60.76,238.4,338.1,1377,238.1,101.4,130.1,8.65,0.84,899.82,0.46
2017-02-06,360,60.48,234.5,334.9,1402,233.9,100,130.9,8.65,0.84,894.9,0.42
2017-02-07,360.7,61,236.4,338.8,1402,236.3,98.48,131.3,8.61,0.84,894.33,0.4
2017-02-08,359,60.6,234.5,337.6,1379,234.8,100.4,132.6,8.71,0.84,888.58,0.35
2017-02-09,358.9,60.76,236.5,339,1418,236.1,101.2,133.3,8.74,0.84,904.61,0.37
2017-02-10,360,61.12,236.2,342.3,1424,236.5,100.9,132.9,8.72,0.83,908.83,0.38
2017-02-13,360,60.58,236.3,351.5,1435,239,101.7,133.9,8.76,0.84,913.14,0.39
2017-02-14,360,60.1,238,352.3,1428,240.8,103,132.4,8.74,0.84,912.97,0.42
2017-02-15,358.4,58.82,242.5,350,1430,249,103.8,132.4,8.75,0.84,915.3,0.42
2017-02-16,359.9,57.98,241.9,347.1,1433,246.9,103.9,132.6,8.73,0.84,920.4,0.39
2017-02-17,354.3,56.72,242.4,347.8,1407,245.2,103.4,133,8.67,0.84,917.69,0.35
2017-02-20,356.7,56.48,240.6,347.5,1395,244,102.7,132.3,8.73,0.84,913.69,0.34
2017-02-21,363.7,56.6,242.6,344.8,1422,246.4,105.7,134.3,8.76,0.84,922.83,0.35
2017-02-22,367.8,56.78,240,345.5,1415,244.5,105.2,134.8,8.8,0.84,921.32,0.31
2017-02-23,368.1,57.7,238.5,348,1424,244.4,106,143.2,8.78,0.84,919.49,0.27
2017-02-24,375.8,56.04,235.2,342.3,1371,240.8,104.1,141.5,8.8,0.84,912.06,0.22
2017-02-27,380.8,56.8,235.8,344.5,1347,241.5,103.2,141.7,8.72,0.84,911.4,0.23
2017-02-28,390.5,56.52,234.2,345.4,1390,242.8,104.1,143.7,8.71,0.84,911.54,0.21
2017-03-01,392.1,57.6,240.5,348.6,1375,250,105.6,142.7,8.69,0.84,917.78,0.28
