"Date","Carlsberg","DanskeBank","DSV","Genmab","JyskeBank","Lundbeck","SimCorp","WilliamDemant","OilPrice"
2019-12-10,985,96.64,743.6,1577.5,224.9,255,747.5,210.4,399.66
2019-12-11,979.6,97.42,746,1545,223.4,249.9,750.5,208.6,396.48
2019-12-12,970.2,100.2,753.2,1474.5,224.6,255.3,747.5,210.4,397.11
2019-12-13,962.4,104,757.2,1469,227.9,261.5,753.5,211,401.74
2019-12-16,985.2,106.4,766.4,1503,226.8,264.4,763.5,218,403.69
2019-12-17,975.8,108.05,769,1490.5,237.5,258.9,758.5,214.6,408
2019-12-18,980.2,107,752,1459.5,240.7,259.9,765,212.9,409.6
2019-12-19,984,105.75,756,1466.5,237.1,257.6,752.5,211.4,411.49
2019-12-20,996.6,106.2,755,1460.5,237.5,259.3,756,208.5,406.97
2019-12-23,1007,107,766,1464.5,240.9,259.3,770,211,408.3
2019-12-27,1005,107.25,771,1488,239.5,261.1,772,212.5,413.41
